open_time,Open,High,Low,Close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2022-08-03,0.06824,0.06923,0.06717,0.06773,764243947,2022-08-03 23:59:59.999,52244208.42844,164209,380378728,26006269.74977,0
2022-08-04,0.06773,0.06957,0.06749,0.06884,911463759,2022-08-04 23:59:59.999,62361757.81088,188774,470662197,32206987.62649,0
2022-08-05,0.06885,0.07010,0.06805,0.06983,773770560,2022-08-05 23:59:59.999,53614864.78108,162930,372997760,25847189.86364,0
2022-08-06,0.06984,0.07059,0.06919,0.06939,533398732,2022-08-06 23:59:59.999,37302097.03086,128084,264217381,18479876.90186,0
2022-08-07,0.06940,0.07034,0.06903,0.06955,504203077,2022-08-07 23:59:59.999,35151732.75410,110828,251687789,17547604.64434,0
2022-08-08,0.06954,0.07108,0.06947,0.07004,668460952,2022-08-08 23:59:59.999,47004347.23262,141804,335072899,23565664.47161,0
2022-08-09,0.07003,0.07099,0.06815,0.06832,906846926,2022-08-09 23:59:59.999,62856896.74636,172064,424134965,29417001.78003,0
2022-08-10,0.06832,0.07044,0.06771,0.07032,754998826,2022-08-10 23:59:59.999,52347012.78049,164808,375191514,26022932.58429,0
2022-08-11,0.07033,0.07114,0.06991,0.07030,824798816,2022-08-11 23:59:59.999,58283358.34433,157380,406617903,28735941.19378,0
2022-08-12,0.07031,0.07072,0.06921,0.07038,739831189,2022-08-12 23:59:59.999,51800342.28218,143225,370417625,25937955.15031,0
2022-08-13,0.07038,0.07122,0.06950,0.06990,740624205,2022-08-13 23:59:59.999,52029209.46689,154771,350382530,24620323.74705,0
2022-08-14,0.06990,0.07241,0.06935,0.07032,1314299429,2022-08-14 23:59:59.999,93243185.25551,251152,663390361,47096205.47379,0
2022-08-15,0.07032,0.07116,0.06815,0.06881,1260095023,2022-08-15 23:59:59.999,87293242.73688,244763,582950622,40352606.43720,0
2022-08-16,0.06882,0.07050,0.06826,0.06968,1046705343,2022-08-16 23:59:59.999,72531013.08654,198658,517552682,35863003.36301,0
2022-08-17,0.06968,0.07102,0.06782,0.06825,1156104026,2022-08-17 23:59:59.999,80335217.24511,222444,561188206,39037479.96802,0
2022-08-18,0.06826,0.06861,0.06722,0.06733,788366524,2022-08-18 23:59:59.999,53652801.77995,166407,376102431,25602684.40903,0
2022-08-19,0.06734,0.06734,0.06378,0.06398,1376563612,2022-08-19 23:59:59.999,89710197.00126,256983,673416302,43886039.01781,0
2022-08-20,0.06398,0.06586,0.06384,0.06575,942514093,2022-08-20 23:59:59.999,61491654.51394,181964,478272055,31204148.93576,0
2022-08-21,0.06574,0.06634,0.06452,0.06584,802871139,2022-08-21 23:59:59.999,52588912.91087,170423,408530261,26756599.63012,0
2022-08-22,0.06585,0.06624,0.06446,0.06560,858741055,2022-08-22 23:59:59.999,56060427.74282,189049,434457867,28364511.98896,0
2022-08-23,0.06559,0.06679,0.06478,0.06630,1153809206,2022-08-23 23:59:59.999,75986777.21575,208671,567999979,37409346.87293,0
2022-08-24,0.06630,0.06640,0.06463,0.06473,855435310,2022-08-24 23:59:59.999,55870968.36645,165072,410878091,26836611.81617,0
2022-08-25,0.06474,0.06574,0.06461,0.06543,580977201,2022-08-25 23:59:59.999,37919969.30538,131432,288087969,18803017.31315,0
